21068589,-3.5955921,40.4958362
21068654,-3.5946829,40.4348746
21068666,-3.5967073,40.4313002
21068671,-3.5986606,40.4311707
21272843,-3.6070451,40.4300493
21281916,-3.6044053,40.4518478
21281923,-3.611168,40.4550516
21281930,-3.6207747,40.4601939
21281931,-3.6208635,40.4602589
21281972,-3.6439113,40.4886275
21282008,-3.6509876,40.5073833
21282022,-3.5980278,40.4269
21282096,-3.6043466,40.4513729
21282109,-3.6098755,40.4544699
21282119,-3.6132662,40.4557774
21282200,-3.6385405,40.4771533
21282205,-3.6127744,40.4556809
21282214,-3.6382359,40.4771468
21282217,-3.6462419,40.4951428
21318573,-3.6272959,40.3976237
21318593,-3.6329324,40.3879409
21318622,-3.6497241,40.3779436
21318626,-3.6520569,40.3765595
21318660,-3.6703897,40.3616756
21318662,-3.6716039,40.3614303
21318670,-3.6771447,40.3618788
21318675,-3.6813401,40.3617429
21318730,-3.6988637,40.3641273
21318743,-3.688693,40.3635952
21318747,-3.6880628,40.363382
21318754,-3.6822862,40.3613397
21318755,-3.6812772,40.3609946
21318790,-3.6527772,40.3752327
21318868,-3.6318662,40.3888941
21364520,-3.5976452,40.4285308
21364526,-3.5978568,40.4267169
21472171,-3.6089426,40.4193207
21472172,-3.6023885,40.421693
21472175,-3.6098194,40.4207543
21472176,-3.6093415,40.4199798
21472177,-3.610306,40.4231207
21472178,-3.6095146,40.4218367
21472727,-3.6119543,40.4346842
21472730,-3.612258,40.4346512
21473035,-3.7260253,40.4253229
21473036,-3.7265672,40.4257993
21473041,-3.7299315,40.4290448
21473043,-3.7308012,40.4299343
21473047,-3.7321876,40.4317146
21473053,-3.7384356,40.439538
21473073,-3.7390996,40.4427784
21473077,-3.7400427,40.4465485
21473082,-3.7418468,40.4502995
21473097,-3.7450876,40.4588895
21473125,-3.7433394,40.4743622
21473133,-3.7320059,40.4725706
21473145,-3.7250514,40.4737242
21473217,-3.6621631,40.4471277
21473220,-3.6609885,40.4446589
21473226,-3.6598038,40.4420639
21473229,-3.6595199,40.4407081
21473233,-3.6594995,40.4394984
21473235,-3.6598715,40.4370838
21473238,-3.6601439,40.4358537
21473251,-3.6605356,40.4272005
21473253,-3.660163,40.4255932
21473261,-3.6592237,40.4177729
21473269,-3.6622871,40.4125399
21473273,-3.6741536,40.4441661
21473274,-3.6705691,40.4464688
21473275,-3.6663535,40.4492298
21473276,-3.6649151,40.4504171
21473278,-3.6685325,40.447977
21473805,-3.6726584,40.4840208
21473809,-3.6682548,40.4840459
21473810,-3.6675853,40.4839969
21473816,-3.6593078,40.4828339
21473827,-3.6380571,40.4799175
21473858,-3.609827,40.4718212
21473863,-3.6056575,40.4711583
21473877,-3.5866047,40.4685597
21474005,-3.641338,40.4784068
21525281,-3.6087381,40.4221182
21525282,-3.6082546,40.4213326
21525283,-3.602795,40.4223454
21525284,-3.6020783,40.4263599
21525285,-3.6019194,40.4256856
21525286,-3.5998286,40.4266606
21525287,-3.6053147,40.4214351
21525288,-3.6031878,40.4262084
21525289,-3.6031357,40.4228986
21525290,-3.600946,40.4265148
21525291,-3.6015947,40.4293245
21525292,-3.6027299,40.4291698
21525294,-3.603847,40.4290109
21525295,-3.6049657,40.4288645
21525297,-3.6067143,40.4286405
21525299,-3.6003194,40.4287833
21525300,-3.6046884,40.4288943
21525301,-3.6004836,40.4294745
21525303,-3.6043147,40.4260607
21525305,-3.6060618,40.4258198
21525306,-3.6041527,40.4253694
21525436,-3.6072308,40.4308479
21525441,-3.6054791,40.4310837
21525460,-3.6144797,40.4168661
21525479,-3.6124384,40.4174567
21525510,-3.625615,40.4139556
21525548,-3.6373091,40.4147081
21525883,-3.653918,40.4174958
21525885,-3.6558937,40.4182303
21525900,-3.6606418,40.4188238
21525909,-3.6599355,40.4162844
21525925,-3.6591917,40.4186743
21526981,-3.5866074,40.4500118
21527020,-3.646987,40.4498416
21527163,-3.6237453,40.4624379
21527167,-3.6229806,40.4628038
21527168,-3.6232669,40.463156
21527321,-3.6799577,40.4215943
21545994,-3.7104146,40.3639786
21627141,-3.6764161,40.4114768
21627142,-3.6775202,40.4094044
21627143,-3.6764507,40.410962
21627149,-3.6885945,40.4096055
21627165,-3.6876472,40.4264961
21627171,-3.66934,40.4180066
21627172,-3.6693478,40.417853
21627175,-3.6762399,40.4183296
21627176,-3.6762526,40.4181854
21627177,-3.6759994,40.4215035
21627179,-3.6694718,40.4164373
21627180,-3.6763536,40.416864
21627181,-3.6778162,40.4184265
21627182,-3.6775268,40.4215805
21627183,-3.6777176,40.419501
21627184,-3.6776301,40.4204545
21627185,-3.6760834,40.4203925
21627186,-3.6761599,40.4194271
21627284,-3.6759887,40.4215812
21627287,-3.6775191,40.4216505
21678401,-3.7514157,40.459905
21678404,-3.8075835,40.4664356
21678442,-3.8356813,40.4752953
21682197,-3.6058282,40.4527928
21682198,-3.6057869,40.4526308
21682200,-3.6055848,40.4524748
21682203,-3.6050125,40.4529382
21682205,-3.6051961,40.4530705
21682206,-3.6052826,40.4530952
21682210,-3.6079751,40.4541666
21682544,-3.7429711,40.4531861
21682571,-3.6463716,40.480641
21682575,-3.6590013,40.4829444
21682580,-3.6672385,40.4842048
21682588,-3.6726547,40.4841455
21682590,-3.6763357,40.4840269
21682595,-3.6811188,40.4833223
21682598,-3.6834989,40.4830172
21682600,-3.6859615,40.4830821
21682607,-3.6924945,40.4853197
21682622,-3.7126429,40.4804191
21682639,-3.7334678,40.4728098
21682643,-3.7252784,40.4738077
21682652,-3.7475145,40.474542
21682687,-3.7436825,40.455456
21682695,-3.7431571,40.4518878
21682699,-3.7410412,40.4480005
21682701,-3.7402516,40.4465772
21682705,-3.7393684,40.4432152
21682709,-3.7390086,40.4407468
21682720,-3.7384174,40.4344575
21682739,-3.7233467,40.4210416
21696579,-3.775784,40.3981366
21696588,-3.7729137,40.3948998
21696595,-3.7675982,40.3904562
21696597,-3.7671817,40.3902457
21696599,-3.7673011,40.390555
21696602,-3.7671206,40.390374
21696604,-3.7676114,40.3903102
21696845,-3.7745065,40.3973463
21696848,-3.7759022,40.3983484
21701956,-3.7599943,40.4015592
21701960,-3.7595216,40.4010351
21701966,-3.758975,40.4023446
21701969,-3.760617,40.4029362
21701971,-3.7608089,40.4030223
21701972,-3.7608797,40.4030033
21701975,-3.7608773,40.4027667
21701976,-3.7607606,40.4027489
21701977,-3.7606573,40.4027881
21701978,-3.7606091,40.4028542
21701983,-3.7605003,40.4027564
21702026,-3.7450963,40.4074858
21702042,-3.7261745,40.415877
21702049,-3.7247291,40.4162944
21702065,-3.7268477,40.4227582
21702075,-3.7367908,40.4301547
21702077,-3.7370998,40.4309957
21702084,-3.7379945,40.4362951
21702088,-3.7504449,40.471105
21702090,-3.7504218,40.4716324
21702153,-3.7477479,40.4806652
21702166,-3.751073,40.472188
21702169,-3.750511,40.4705251
21702209,-3.7603218,40.386568
21702211,-3.7617725,40.3858497
21702217,-3.7604857,40.386235
21702218,-3.7602577,40.3861018
21702221,-3.7588851,40.3848804
21702225,-3.7599446,40.3859471
21702227,-3.7600058,40.386245
21702236,-3.761744,40.3854294
21702239,-3.7615433,40.3857475
21702240,-3.7618092,40.3854286
21702252,-3.7530617,40.385711
21702254,-3.7526826,40.3866496
21702255,-3.7524526,40.3874354
21702263,-3.7517349,40.3927801
21702269,-3.7552239,40.3974522
21702327,-3.6629984,40.510036
21702334,-3.656797,40.5121947
21702346,-3.6615148,40.5102856
21702356,-3.6669887,40.5134218
21702362,-3.6740462,40.5179752
21702379,-3.6962393,40.5143241
21702384,-3.7179935,40.5030785
21702389,-3.7228627,40.4994167
21702403,-3.7402881,40.4890449
21702442,-3.7399714,40.4891106
21702461,-3.718154,40.5027888
21702466,-3.6962763,40.5140639
21702483,-3.6728513,40.5172025
21702872,-3.7521347,40.3867139
21702875,-3.7502063,40.3855963
21702876,-3.7497879,40.3854181
21702877,-3.7492072,40.3852354
21702879,-3.7473691,40.3843988
21702882,-3.7471986,40.3836392
21702885,-3.7486416,40.3801053
21702886,-3.7489256,40.3795004
21702889,-3.7484549,40.3779089
21702890,-3.7496035,40.3768522
21712302,-3.7468223,40.3841459
21715786,-3.7605017,40.4019311
21715864,-3.7420712,40.3828224
21715873,-3.7317347,40.3885136
21715877,-3.72671,40.3917898
21715881,-3.7164171,40.3974597
21715888,-3.6779557,40.3627238
21715889,-3.6780957,40.3646396
21716239,-3.6826093,40.3752911
21716254,-3.6817022,40.3859453
21716255,-3.6381863,40.4378337
21716256,-3.6345422,40.4329165
21716263,-3.6146617,40.4495005
21716281,-3.6142384,40.451017
21716283,-3.6140847,40.4509349
21716284,-3.6140078,40.4509907
21716286,-3.6140747,40.4511051
21716308,-3.6101854,40.449925
21716318,-3.6084319,40.4506572
21716397,-3.6041826,40.4537493
21716399,-3.6041047,40.4539554
21716405,-3.6033558,40.453703
21716406,-3.6013589,40.4539717
21716407,-3.6007718,40.4541509
21716411,-3.5992398,40.4546104
21716412,-3.5931208,40.4557473
21716413,-3.5922501,40.4548226
21716414,-3.5905989,40.455926
21716415,-3.5914597,40.4567092
21716462,-3.6473013,40.4496375
21716537,-3.7615569,40.3855142
21716554,-3.7560754,40.3789794
21716558,-3.7555293,40.3781723
21716560,-3.7549645,40.3777864
21716609,-3.7360938,40.4363389
21716614,-3.7351878,40.4350225
21721529,-3.7569961,40.3973216
21721532,-3.7568954,40.3972963
21721553,-3.7583245,40.3924314
21721554,-3.7582399,40.3924175
21721564,-3.7557014,40.3919355
21721576,-3.7514714,40.3890869
21721589,-3.7518939,40.3893972
21721591,-3.7586553,40.3891185
21721669,-3.7592661,40.3872531
21721727,-3.7596689,40.3865748
21721745,-3.7587741,40.3862958
21722613,-3.7597275,40.3856947
21723233,-3.7221096,40.4207079
21723244,-3.7201173,40.4203935
21723251,-3.7205952,40.4200048
21723258,-3.7201706,40.4200382
21723259,-3.7200954,40.4200784
21723284,-3.7234422,40.4151945
21723292,-3.7224464,40.4151394
21723901,-3.721402,40.4079915
21723907,-3.7231139,40.4048117
21723938,-3.7170751,40.3995721
21723939,-3.7171378,40.4002384
21723947,-3.7139852,40.3987961
21723953,-3.710906,40.3967616
21724009,-3.7097791,40.3971703
21724010,-3.7071167,40.3954438
21724016,-3.703192,40.3938681
21724064,-3.6925636,40.3848431
21734214,-3.7042814,40.4166232
21734227,-3.7052295,40.4157304
21734244,-3.7069848,40.4162648
21734249,-3.7079128,40.416148
21734252,-3.7084672,40.4167712
21734254,-3.7086384,40.4163773
21734263,-3.7055935,40.4149991
21734264,-3.7056015,40.4147968
21734266,-3.7064047,40.4143755
21734278,-3.7041924,40.4156905
21734281,-3.7044106,40.4148393
21734287,-3.7033558,40.4145751
21734290,-3.7045481,40.4140127
21734292,-3.7035667,40.4141821
21734297,-3.7028457,40.4139296
21734298,-3.7025602,40.4149603
21734299,-3.7025992,40.415804
21734306,-3.7013238,40.4144375
21734308,-3.7017025,40.4135324
21734309,-3.7022238,40.4137142
21741519,-3.6784221,40.3672151
21741522,-3.6789393,40.3612579
21741523,-3.6797484,40.3596605
21741524,-3.6800184,40.3577782
21759538,-3.673839,40.3940235
21759574,-3.7004973,40.4077666
21759575,-3.7009353,40.4071835
21759580,-3.6971726,40.4032518
21759581,-3.6976694,40.4032905
21759692,-3.7112708,40.4066848
21759693,-3.7113315,40.4068929
21759694,-3.7116779,40.406989
21759695,-3.7119026,40.4068559
21759696,-3.711902,40.4066193
21759738,-3.7451005,40.3879498
21759751,-3.7445927,40.3863998
21759753,-3.7450834,40.3877024
21759754,-3.7443241,40.3860778
21759756,-3.7457243,40.3852692
21759757,-3.7463098,40.3849505
21759758,-3.7464576,40.3847795
21759759,-3.7469399,40.3843991
21759760,-3.7467467,40.3842998
21759761,-3.7490557,40.3856222
21759762,-3.7494705,40.3854793
21759766,-3.7493499,40.3854264
21759768,-3.756164,40.3980213
21759770,-3.7565841,40.3979972
21759771,-3.7563666,40.3978832
21759772,-3.7561689,40.3980918
21759773,-3.7564394,40.3982063
21775985,-3.7445819,40.3884147
21775990,-3.7434159,40.389829
21775992,-3.7430345,40.3898469
21775996,-3.7426044,40.3898961
21776002,-3.7414148,40.3899386
21776005,-3.7408405,40.3900185
21776008,-3.7407608,40.3887083
21776012,-3.7401601,40.3888285
21776015,-3.7398481,40.3888901
21776019,-3.7400229,40.3901083
21776021,-3.7413073,40.3886019
21776027,-3.741929,40.3884788
21776032,-3.7427454,40.3883168
21776034,-3.7431857,40.3882277
21776036,-3.7438063,40.3881074
21776066,-3.7442739,40.389064
21776074,-3.7438053,40.388927
21776076,-3.7435211,40.3889223
21776077,-3.7431298,40.3889224
21776079,-3.7426863,40.3889201
21776082,-3.7420138,40.38892
21776644,-3.7448535,40.3879972
21776652,-3.7445661,40.3877702
21776653,-3.7444029,40.3879939
21776654,-3.7446043,40.3880252
21776660,-3.7429788,40.3905208
21776661,-3.7441862,40.3874565
21776662,-3.7432562,40.3870722
21776663,-3.7428188,40.3876179
21776665,-3.7421653,40.3880795
21776666,-3.7421175,40.3875713
21776670,-3.7428705,40.3869287
21776827,-3.7434909,40.3859855
21776834,-3.7415857,40.3864779
21776835,-3.7419843,40.387066
21776836,-3.7420053,40.3871593
21776837,-3.7401196,40.3874281
21776838,-3.7401244,40.3875876
21776839,-3.7401359,40.3880377
21776841,-3.740518,40.3868649
21776843,-3.7411431,40.3860997
21776844,-3.7407357,40.3857315
21776845,-3.7403846,40.3854429
21777183,-3.7119337,40.4067879
21777224,-3.7158695,40.4046401
21777250,-3.7161098,40.4047089
21777259,-3.7162971,40.4044846
21777267,-3.716039,40.4043448
21777273,-3.7158648,40.4044213
21777415,-3.7204036,40.4040172
21777564,-3.724622,40.4036264
21777570,-3.7246171,40.4035286
21777811,-3.7247744,40.4046621
21777838,-3.7247159,40.4045342
21777858,-3.7246626,40.4054868
21777877,-3.7247874,40.4036965
21777894,-3.7247832,40.4034596
21778217,-3.7288812,40.402743
21778245,-3.7300808,40.4021873
21778255,-3.7297825,40.4022493
21778816,-3.7304403,40.4018039
21778832,-3.7329868,40.3998518
21778889,-3.7334239,40.3993798
21778897,-3.7328168,40.3993558
21778908,-3.7337162,40.3993129
21778912,-3.7347995,40.3985555
21778951,-3.7344634,40.398844
21778984,-3.733778,40.3986281
21778988,-3.733903,40.3983796
21778997,-3.7327128,40.3980682
21779011,-3.7340712,40.3980237
21779014,-3.7329041,40.3976963
21779188,-3.7262589,40.3993478
21779389,-3.7254839,40.4006527
21779392,-3.7254653,40.4007369
21779427,-3.7250823,40.4008043
21779430,-3.7242723,40.4000907
21779447,-3.7254003,40.4001267
21779704,-3.7247755,40.4025589
21779718,-3.7244634,40.4022206
21779732,-3.7245431,40.402618
21779745,-3.7246296,40.4023148
21780010,-3.7230157,40.4029215
21780238,-3.7371104,40.3967428
21780242,-3.7378612,40.3959398
21780247,-3.7375871,40.3962851
21780341,-3.7342072,40.3977702
21780352,-3.7344753,40.3972909
21780381,-3.7349504,40.3964812
21780392,-3.7352046,40.3960482
21780404,-3.7354271,40.3956074
21780410,-3.7356182,40.3952217
21780420,-3.7358265,40.3946301
21780441,-3.7346903,40.3946525
21780460,-3.7343717,40.3949071
21780472,-3.7339904,40.3952423
21780485,-3.7336261,40.3955425
21780498,-3.7349158,40.3958584
21780506,-3.7345506,40.3961982
21780518,-3.7341237,40.3958961
21780527,-3.733741,40.396209
21780540,-3.7332043,40.3958503
21780558,-3.7334202,40.3971759
21780823,-3.7359783,40.3940006
21780826,-3.7355725,40.3938902
21782721,-3.7381721,40.3955257
21782731,-3.7383156,40.3952786
21782741,-3.7384285,40.3950995
21782755,-3.737234,40.3942768
21782778,-3.7370792,40.3947726
21782816,-3.7378335,40.3940443
21782825,-3.7387158,40.3946278
21782840,-3.7386183,40.3947811
21782849,-3.7397198,40.3952085
21782866,-3.7393987,40.3956882
21782875,-3.7390214,40.3962228
21782889,-3.7386946,40.3967313
21783503,-3.737973,40.3957929
21784215,-3.7390594,40.3943649
21784234,-3.7391512,40.394296
21784281,-3.738445,40.3937828
21784305,-3.7395396,40.3940061
21784310,-3.7392481,40.3937515
21784365,-3.7397659,40.3938426
21784377,-3.74,40.3936593
21784384,-3.7397945,40.393498
21784405,-3.7408891,40.3930091
21784787,-3.7400222,40.394747
21784797,-3.7403433,40.3942996
21784864,-3.7402449,40.3925249
21786134,-3.7423084,40.3918667
21786160,-3.7440308,40.3926779
21786187,-3.7421988,40.3917724
21786204,-3.7403885,40.3918682
21786242,-3.7422042,40.3911273
21786277,-3.7422075,40.390727
21786307,-3.7402047,40.391026
21786331,-3.7403321,40.3915292
21787357,-3.7422084,40.3906136
21787362,-3.7421911,40.3903707
21787369,-3.740134,40.3906093
21787373,-3.7432968,40.3907692
21787380,-3.7429657,40.3912385
21787390,-3.7436038,40.3904137
21787411,-3.7445745,40.3923612
21787416,-3.7450516,40.3920563
21787424,-3.7456546,40.391714
21787430,-3.74638,40.3912711
21787433,-3.7456342,40.391005
21787436,-3.7451034,40.3913474
21787451,-3.7443426,40.3908514
21787456,-3.7445715,40.3905699
21787460,-3.7448171,40.3902647
21787466,-3.7461019,40.3906556
21787470,-3.7444815,40.3916144
21787474,-3.744943,40.3912459
21787478,-3.7440263,40.3919688
21787726,-3.7425688,40.3942941
21797501,-3.7613318,40.3872341
21941518,-3.7013483,40.4076523
21941530,-3.7017567,40.4081205
21941563,-3.7008032,40.4082801
21941572,-3.7004291,40.4083722
21941577,-3.6998578,40.4089536
21941587,-3.7009817,40.4090807
21941597,-3.7015324,40.4089531
21941604,-3.7021892,40.4086046
21941619,-3.701343,40.4090127
21941630,-3.7009601,40.4102214
21941647,-3.7009048,40.410473
21941676,-3.7016245,40.410399
21941787,-3.7019519,40.4093262
21941807,-3.7025752,40.4090377
21941865,-3.703393,40.4087094
21942002,-3.7023508,40.4071807
21943059,-3.7025174,40.4102663
21943161,-3.7037993,40.4071932
21943171,-3.7038166,40.4072215
21943191,-3.7030254,40.4081858
21943623,-3.7039546,40.4095576
21943665,-3.7049478,40.40912
21943741,-3.7048413,40.4084674
21943753,-3.704711,40.4083458
21943831,-3.7050647,40.407615
21943860,-3.7052678,40.4080443
21943883,-3.7052207,40.408814
21943918,-3.7053515,40.4089442
21943957,-3.7055984,40.4091903
21943997,-3.7056995,40.4092988
21944037,-3.7041963,40.4099584
21944079,-3.7044274,40.4103437
21946896,-3.7060435,40.4096539
21946961,-3.7061029,40.4097198
21946996,-3.7064303,40.4101452
21947013,-3.7066453,40.4103865
21947088,-3.7072307,40.4110505
21947163,-3.705049,40.4113733
21947187,-3.7047999,40.4109556
21947208,-3.7046243,40.410661
21947257,-3.7043433,40.4111465
21947287,-3.7039466,40.4108063
21947310,-3.7032201,40.4109263
21947327,-3.7039309,40.4114193
21947337,-3.7041536,40.4116675
21947345,-3.7044921,40.4115542
21947356,-3.7041957,40.4112342
21947369,-3.7053905,40.4120302
21947380,-3.7049351,40.4120429
21947390,-3.7045599,40.4121225
21947400,-3.7039543,40.4122438
21947414,-3.7036613,40.4117613
21947432,-3.7033717,40.4112836
21947442,-3.7036451,40.4112118
21947451,-3.7029174,40.4114049
21947464,-3.7030934,40.4118598
21947518,-3.7016692,40.4115152
21947541,-3.7016656,40.4119321
21951248,-3.707398,40.4107728
21951277,-3.7072479,40.4115163
21951334,-3.7075514,40.412713
21951362,-3.7074179,40.4133406
21951386,-3.7064671,40.4130242
21951394,-3.7051025,40.412597
21951400,-3.703962,40.412484
21951413,-3.7034655,40.412485
21951420,-3.702569,40.4124166
21951427,-3.7016673,40.41234
21953783,-3.7074371,40.4136111
21953805,-3.7079476,40.4136286
21953859,-3.7077599,40.4135217
21953989,-3.7082439,40.4137223
21954242,-3.7086742,40.4137733
21960421,-3.7030558,40.4184174
21960491,-3.703753,40.4187494
21960681,-3.7044072,40.4194164
21960737,-3.7037165,40.41883
21961284,-3.7059132,40.4174116
21968056,-3.6968706,40.4189428
21968125,-3.6959965,40.4189426
21968130,-3.6964282,40.4186997
21968131,-3.6985781,40.4180794
21968132,-3.6987412,40.4181171
21968139,-3.7001132,40.4170826
21968140,-3.7004373,40.4166207
21968142,-3.6984255,40.4171109
21968143,-3.6984712,40.4174754
21968146,-3.6983409,40.4164349
21968147,-3.6967945,40.416781
21968149,-3.6967124,40.4176243
21968151,-3.6955775,40.4176566
21968152,-3.6954843,40.4168692
21968172,-3.7016737,40.4163145
21968192,-3.7008279,40.4162179
21968209,-3.7002683,40.4151278
21968226,-3.6989846,40.4151752
21968232,-3.6988202,40.4165646
21968336,-3.7012179,40.4159459
21968344,-3.7001968,40.41454
21968352,-3.6995615,40.4146465
21968359,-3.6995308,40.4142217
21968365,-3.6987569,40.4142221
21968370,-3.698709,40.4143393
21968375,-3.6984628,40.4149415
21968380,-3.6988211,40.4148243
21968384,-3.6978737,40.4151275
21968391,-3.6976854,40.4162502
21968400,-3.6969185,40.4160426
21968406,-3.696968,40.4154335
21968411,-3.6969327,40.4143256
21969744,-3.6996714,40.4197567
21969758,-3.6997513,40.4193037
21969824,-3.6996629,40.418912
21969828,-3.6995672,40.4185311
21970134,-3.6960387,40.4176414
21990643,-3.7073162,40.4090896
21990644,-3.7073161,40.4085183
21990649,-3.7080128,40.4095501
21990650,-3.7086064,40.4093922
21990651,-3.7084604,40.4090925
21990652,-3.7084327,40.4089761
21990653,-3.7086976,40.4089203
21990654,-3.7089421,40.409488
21990655,-3.7087027,40.4095672
21990657,-3.7078176,40.4104167
21990658,-3.7073812,40.4102963
21990659,-3.708467,40.4082864
21990660,-3.7088741,40.4088836
21990661,-3.7089012,40.408224
21990662,-3.7088174,40.4078098
21990663,-3.7085407,40.4067555
21990664,-3.7081454,40.4068258
21990665,-3.7072659,40.4070146
21990666,-3.7060519,40.4072709
21990667,-3.7061259,40.4081825
21990670,-3.7073525,40.4079636
21990671,-3.7060763,40.4076034
21990672,-3.7055174,40.407907
21990673,-3.7054887,40.4074367
21990674,-3.7054523,40.4066601
21990675,-3.7060407,40.406474
21990676,-3.7047428,40.4068928
21990687,-3.7111238,40.4064353
21990689,-3.711475,40.4071647
21990692,-3.7091493,40.4066709
21990693,-3.7095695,40.4075186
21990694,-3.7113909,40.4072339
21990695,-3.7096545,40.4076776
21990696,-3.7098711,40.4081561
21990697,-3.7101113,40.4086965
21990698,-3.7095728,40.4087409
21990699,-3.7094058,40.4081852
21990700,-3.7007553,40.4249378
21990702,-3.7000537,40.425216
21990704,-3.699723,40.4253651
21990705,-3.698691,40.4258324
21990706,-3.6976693,40.4263178
21990717,-3.7009441,40.4254672
21990718,-3.7011811,40.4260519
21990719,-3.7012578,40.4262576
21990720,-3.7014198,40.4266623
21990722,-3.7016691,40.4272493
21990723,-3.7008402,40.4272902
21990724,-3.700532,40.4265045
21990725,-3.6998407,40.4267552
21990726,-3.7000637,40.4273481
21990727,-3.6992917,40.4277645
21990728,-3.6987379,40.4271013
21990729,-3.6981718,40.4267068
21990731,-3.7035723,40.4275633
21990734,-3.7039488,40.4276412
21990735,-3.703658,40.4268812
21990741,-3.7041633,40.4263485
21990742,-3.7037609,40.4263067
21990743,-3.7016638,40.4266838
21990744,-3.7017698,40.426105
21990745,-3.7018795,40.4255595
21990746,-3.7038591,40.4257608
21990747,-3.7050195,40.4258806
21990756,-3.704943,40.426427
21990892,-3.6074651,40.4216151
21990900,-3.6066516,40.4219057
21990902,-3.6061686,40.4211243
21990903,-3.607762,40.4205505
21990904,-3.6085581,40.4202629
21990908,-3.6057985,40.4222116
21990909,-3.6049629,40.422513
21990914,-3.6066649,40.4236348
21990927,-3.603386,40.4230731
21990929,-3.6053513,40.4231501
